text_id,text_content,text_content_en
240,"职级10！你终于到达了这个体系的巅峰，但这种成功带来的不是满足，而是一种深刻的虚无感。你俯视着整个公司，就像一个国王俯视着他的王国，但你知道这个王国建立在多少人的痛苦之上。权力的顶峰原来是如此孤独，成功的终点原来是如此空虚。你开始理解那些功成名就后选择隐退的人——不是因为他们厌倦了成功，而是因为他们看透了成功的本质。","Level 10! You've finally reached the pinnacle of this system, but this success brings not satisfaction, but profound nihilism. You look down at the entire company like a king surveying his kingdom, but you know how much suffering this kingdom is built upon. The peak of power is so lonely, the endpoint of success so empty. You begin to understand those who choose to retreat after achieving fame and fortune—not because they're tired of success, but because they see through success's essence."
241,"你的健康状况引起了足够的重视，医疗救治让你重新获得了生命的活力。这次经历就像是一次昂贵的提醒——提醒你身体的脆弱，提醒你健康的珍贵，也提醒你金钱的力量。在这个体系中，连健康都是可以用钱购买的商品。你开始思考：什么时候，活着本身变成了一种奢侈？","Your health condition has received sufficient attention, medical treatment restoring your vitality. This experience is like an expensive reminder—reminding you of your body's fragility, the preciousness of health, and the power of money. In this system, even health is a commodity that can be purchased with money. You begin to wonder: when did being alive itself become a luxury?"
242,"身体发出了严重的警告信号，这种警告比任何闹钟都要刺耳。你开始意识到，也许你一直在透支的不仅仅是时间，还有生命本身。每一次熬夜，每一顿不规律的饮食，每一次忽视身体的抗议，都在为这一刻的到来做着准备。现在你终于明白，身体是会记账的，而且从不打折。","Your body sends serious warning signals, this warning more jarring than any alarm clock. You begin to realize that perhaps what you've been overdrawing isn't just time, but life itself. Every all-nighter, every irregular meal, every time you ignored your body's protests, all prepared for this moment's arrival. Now you finally understand that the body keeps accounts, and never gives discounts."
243,"饥饿感开始影响你的思维和情绪，这种最原始的需求提醒着你人类的本质。在这个物质丰富的时代，饥饿反而成了一种奇怪的体验——不是因为没有食物，而是因为没有时间吃食物。你开始思考一个荒谬的问题：我们创造了这么多便利，为什么连吃饭都变成了一种奢侈？","Hunger begins affecting your thinking and emotions, this most primitive need reminding you of human essence. In this materially abundant era, hunger has become a strange experience—not because there's no food, but because there's no time to eat food. You begin pondering an absurd question: we've created so much convenience, why has even eating become a luxury?"
244,"严重的饥饿让你的身体开始进入自我保护模式，每一个细胞都在抗议这种忽视。你开始理解那些关于饥饿的文学描述不仅仅是修辞，而是生理现实。在这个外卖满天飞的时代，你却体验着最原始的匮乏。也许这就是现代生活的讽刺：我们拥有了一切，却失去了最基本的东西。","Severe hunger makes your body enter self-protection mode, every cell protesting this neglect. You begin to understand that literary descriptions of hunger aren't just rhetoric, but physiological reality. In this era of ubiquitous food delivery, you're experiencing the most primitive scarcity. Perhaps this is the irony of modern life: we have everything, yet lose the most basic things."
245,"项目完成的那一刻，你感受到了一种复杂的情感混合体。有成就感，也有空虚感；有解脱，也有迷茫。这就像是马拉松选手冲过终点线的感觉——你用尽了全力，但很快意识到终点只是另一个起点的开始。项目奖金到账的声音就像是资本主义的掌声，提醒你这场表演还要继续下去。","The moment the project is completed, you feel a complex mixture of emotions. There's achievement, but also emptiness; relief, but also confusion. It's like the feeling of a marathon runner crossing the finish line—you've given your all, but quickly realize the finish is just the beginning of another start. The sound of project bonus arriving is like capitalism's applause, reminding you that this performance must continue."
246,"项目进度滞后的事实像一把达摩克利斯之剑悬在头顶。每天晚上你都在做同样的噩梦：老板拿着进度表站在你面前，眼神中带着失望和怀疑。你开始理解为什么古代的执政者如此恐惧时间——因为时间是唯一无法贿赂、无法欺骗、无法谈判的审判官。现在你就站在这个无情法官的面前，等待着判决。","The fact of project delays hangs overhead like the sword of Damocles. Every night you have the same nightmare: your boss standing before you with a progress chart, eyes filled with disappointment and suspicion. You begin to understand why ancient rulers so feared time—because time is the only judge that cannot be bribed, deceived, or negotiated with. Now you stand before this merciless judge, awaiting verdict."
247,"老板发出了第一次警告，这种警告带着一种温和的威胁性。就像医生告诉你血压有点高——听起来不严重，但你知道这是一系列不良后果的开始。你坐在椅子上点头称是，表面平静，内心却在计算着还能犯几次错误。这就是现代职场的游戏规则：每个人都在维持着礼貌的假象，直到假象破裂的那一刻。","The boss issues the first warning, this warning carrying a gentle threat. Like a doctor telling you your blood pressure is a bit high—doesn't sound serious, but you know it's the beginning of a series of adverse consequences. You sit in your chair nodding agreement, outwardly calm, inwardly calculating how many more mistakes you can make. This is the game rules of modern workplace: everyone maintains polite pretense until the moment the facade cracks."
248,"老板的严重警告像是雷雨前的最后一道闪电，空气中弥漫着不祥的预感。你感受到了那种被推向悬崖边缘的感觉——每一步都可能是最后一步。这种警告不仅仅是对工作表现的评判，更是对你作为一个人的价值的质疑。你开始怀疑，在这个体系中，人的尊严是不是也可以被量化、被评估、被警告？","The boss's serious warning is like the final lightning before a thunderstorm, the air filled with ominous foreboding. You feel that sensation of being pushed toward a cliff edge—every step could be the last. This warning isn't just judgment of work performance, but questioning of your value as a person. You begin to wonder: in this system, can human dignity also be quantified, assessed, and warned?"
249,"技能与职级的错配让你陷入了一种荒谬的困境。你就像一个被关在笼子里的老虎——明明有着强大的能力，却只能在狭小的空间里踱步。这种不匹配不仅仅是职场的不公，更是对才华的一种慢性谋杀。你开始理解那些愤世嫉俗者的心境：不是他们天生负面，而是现实太过荒谬。","The mismatch between skills and job level traps you in an absurd predicament. You're like a tiger caged—clearly possessing powerful abilities, yet only able to pace in a narrow space. This mismatch isn't just workplace injustice, but a slow murder of talent. You begin to understand the mindset of cynics: they're not naturally negative, but reality is too absurd."
250,"财务紧张的压力像一只无形的手，紧紧扼住了你生活的咽喉。每一次刷卡都是一次小小的赌博，每一次消费都需要精确的计算。你开始理解为什么古人说'贫贱夫妻百事哀'——不是因为没有爱情，而是因为缺钱会消磨掉所有的诗意。现在你就站在这个残酷现实的面前，感受着金钱的绝对权力。","Financial stress like an invisible hand tightly grips the throat of your life. Every card swipe is a small gamble, every purchase requires precise calculation. You begin to understand why ancients said 'poor couples grieve over everything'—not from lack of love, but because poverty erodes all poetry. Now you stand before this cruel reality, feeling money's absolute power." 
